date,focal,act,partner,focgroup,prtgroup,focsex,prtsex,dyadtype,group.combo,behav,direction,period,winner,loser,Intensity,id1,id2,Dyad,Obs.effort,outcome,rval,RankDiff,winner.group,loser.group,win
3/10/14,qn,dt1,ut,ENK,ENK,F,F,FF,same,dt,1,Stable,qn,ut,0,qn,ut,qn_ut,4260,stayed together,0,0.376,ENK,ENK,1
3/12/14,bf,dd1,fx,PHG,PHG,F,F,FF,same,dd,1,Stable,bf,fx,0,bf,fx,bf_fx,4470,stayed together,0,0.176,PHG,PHG,1
3/13/14,oo,dp1,ob,PHG,PHG,F,F,FF,same,dp,1,Stable,oo,ob,0,ob,oo,ob_oo,4350,stayed together,0,0.212,PHG,PHG,1
3/13/14,oo,dt1,ob,PHG,PHG,F,F,FF,same,dt,1,Stable,oo,ob,0,ob,oo,ob_oo,4350,stayed together,0,0.212,PHG,PHG,1
3/15/14,bf,dd1,ur,PHG,PHG,F,F,FF,same,dd,1,Stable,bf,ur,0,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,1
3/15/14,bf,dd1,ur,PHG,PHG,F,F,FF,same,dd,1,Stable,bf,ur,0,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,1
3/15/14,ur,dp1,oo,PHG,PHG,F,F,FF,same,dp,1,Stable,ur,oo,0,oo,ur,oo_ur,4395,split apart,0,0.164,PHG,PHG,1
3/15/14,ur,dt1,oo,PHG,PHG,F,F,FF,same,dt,1,Stable,ur,oo,0,oo,ur,oo_ur,4395,split apart,0,0.164,PHG,PHG,1
3/20/14,tr,dn1,oy,PHG,PHG,F,F,FF,same,dn,1,Stable,tr,oy,0,oy,tr,oy_tr,4395,split apart,0,0.653,PHG,PHG,1
3/20/14,tr,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Stable,tr,oy,0,oy,tr,oy_tr,4395,split apart,0,0.653,PHG,PHG,1
3/20/14,un,dd2,ug,PHG,PHG,F,F,FF,same,dd,2,Stable,ug,un,0,ug,un,ug_un,4425,stayed together,0.5,0.096,PHG,PHG,0
3/21/14,bf,dn1,un,PHG,PHG,F,F,FF,same,dn,1,Stable,bf,un,0,bf,un,bf_un,4425,stayed together,0,0.899,PHG,PHG,1
3/21/14,bf,dt1,un,PHG,PHG,F,F,FF,same,dt,1,Stable,bf,un,0,bf,un,bf_un,4425,stayed together,0,0.899,PHG,PHG,1
3/24/14,oa,dd1,ur,PHG,PHG,F,F,FF,same,dd,1,Stable,oa,ur,0,oa,ur,oa_ur,4365,split apart,0,0.185,PHG,PHG,1
3/24/14,uz,db2,fx,PHG,PHG,F,F,FF,same,db,2,Stable,fx,uz,0,fx,uz,fx_uz,4530,stayed together,0,0.511,PHG,PHG,0
3/24/14,uz,dt1,fx,PHG,PHG,F,F,FF,same,dt,1,Stable,uz,fx,0,fx,uz,fx_uz,4530,stayed together,0,0.511,PHG,PHG,1
3/25/14,fd,dn1,ur,PHG,PHG,F,F,FF,same,dn,1,Stable,fd,ur,0,fd,ur,fd_ur,4410,stayed together,0,0.410,PHG,PHG,1
3/26/14,dz,dn1,fx,PHG,PHG,F,F,FF,same,dn,1,Stable,dz,fx,0,dz,fx,dz_fx,4470,stayed together,0,0.071,PHG,PHG,1
3/27/14,ut,dn2,by,ENK,ENK,F,F,FF,same,dn,2,Stable,by,ut,0,by,ut,by_ut,4200,stayed together,0,0.105,ENK,ENK,0
3/27/14,ut,dp2,by,ENK,ENK,F,F,FF,same,dp,2,Stable,by,ut,0,by,ut,by_ut,4200,stayed together,0,0.105,ENK,ENK,0
3/27/14,ut,dt2,by,ENK,ENK,F,F,FF,same,dt,2,Stable,by,ut,0,by,ut,by_ut,4200,stayed together,0,0.105,ENK,ENK,0
3/29/14,uz,dt2,qn,PHG,ENK,F,F,FF,different,dt,2,Stable,qn,uz,0,qn,uz,qn_uz,4425,never together,0,0.246,ENK,PHG,0
4/7/14,oa,dt1,dz,PHG,PHG,F,F,FF,same,dt,1,Stable,oa,dz,0,dz,oa,dz_oa,4380,split apart,0,0.084,PHG,PHG,1
4/7/14,ug,dc1,ux,PHG,PHG,F,F,FF,same,dc,1,Stable,ug,ux,1,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,ux,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,1
4/7/14,ug,dt2,ux,PHG,PHG,F,F,FF,same,dt,2,Stable,ux,ug,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,0
4/7/14,ug,dt2,ux,PHG,PHG,F,F,FF,same,dt,2,Stable,ux,ug,0,ug,ux,ug_ux,4470,split apart,0.0625,0.197,PHG,PHG,0
4/7/14,ur,dn2,uk,PHG,ENK,F,F,FF,different,dn,2,Stable,uk,ur,0,uk,ur,uk_ur,4215,never together,0,0.418,ENK,PHG,0
4/7/14,ur,dt1,uk,PHG,ENK,F,F,FF,different,dt,1,Stable,ur,uk,0,uk,ur,uk_ur,4215,never together,0,0.418,PHG,ENK,1
4/7/14,ur,dt1,uk,PHG,ENK,F,F,FF,different,dt,1,Stable,ur,uk,0,uk,ur,uk_ur,4215,never together,0,0.418,PHG,ENK,1
4/9/14,qn,dn1,uk,ENK,ENK,F,F,FF,same,dn,1,Stable,qn,uk,0,qn,uk,qn_uk,4155,stayed together,0,0.492,ENK,ENK,1
4/9/14,ua,dp1,uv,ENK,ENK,F,F,FF,same,dp,1,Stable,ua,uv,0,ua,uv,ua_uv,4320,stayed together,0.25,0.178,ENK,ENK,1
4/9/14,uj,dn2,dz,PHG,PHG,F,F,FF,same,dn,2,Stable,dz,uj,0,dz,uj,dz_uj,3045,stayed together,0,0.499,PHG,PHG,0
4/9/14,uk,db2,fd,ENK,PHG,F,F,FF,different,db,2,Stable,fd,uk,0,fd,uk,fd_uk,4215,never together,0,0.828,PHG,ENK,0
4/9/14,ux,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,ux,0,bf,ux,bf_ux,4470,split apart,0,1.000,PHG,PHG,0
4/10/14,uv,dc1,by,ENK,ENK,F,F,FF,same,dc,1,Stable,uv,by,1,by,uv,by_uv,4245,stayed together,0,0.534,ENK,ENK,1
4/10/14,uv,dt1,by,ENK,ENK,F,F,FF,same,dt,1,Stable,uv,by,0,by,uv,by_uv,4245,stayed together,0,0.534,ENK,ENK,1
4/11/14,ug,dd2,oo,PHG,PHG,F,F,FF,same,dd,2,Stable,oo,ug,0,oo,ug,oo_ug,4410,split apart,0,0.451,PHG,PHG,0
4/11/14,uj,dn1,ux,PHG,PHG,F,F,FF,same,dn,1,Stable,uj,ux,0,uj,ux,uj_ux,3030,split apart,0.0625,0.254,PHG,PHG,1
4/11/14,uj,dp1,ux,PHG,PHG,F,F,FF,same,dp,1,Stable,uj,ux,0,uj,ux,uj_ux,3030,split apart,0.0625,0.254,PHG,PHG,1
4/11/14,un,dc2,dz,PHG,PHG,F,F,FF,same,dc,2,Stable,dz,un,1,dz,un,dz_un,4425,stayed together,0,0.652,PHG,PHG,0
4/12/14,qn,dd1,qp,ENK,ENK,F,F,FF,same,dd,1,Stable,qn,qp,0,qn,qp,qn_qp,4215,stayed together,0.25,0.164,ENK,ENK,1
4/12/14,qn,dd2,uk,ENK,ENK,F,F,FF,same,dd,2,Stable,uk,qn,0,qn,uk,qn_uk,4155,stayed together,0,0.492,ENK,ENK,0
4/12/14,qn,dn2,uk,ENK,ENK,F,F,FF,same,dn,2,Stable,uk,qn,0,qn,uk,qn_uk,4155,stayed together,0,0.492,ENK,ENK,0
4/12/14,qn,dt2,uk,ENK,ENK,F,F,FF,same,dt,2,Stable,uk,qn,0,qn,uk,qn_uk,4155,stayed together,0,0.492,ENK,ENK,0
4/12/14,ua,dd1,qp,ENK,ENK,F,F,FF,same,dd,1,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,1
4/16/14,by,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,by,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,0
4/16/14,ur,dt1,dz,PHG,PHG,F,F,FF,same,dt,1,Stable,ur,dz,0,dz,ur,dz_ur,4425,stayed together,0,0.269,PHG,PHG,1
4/16/14,ux,dt2,fx,PHG,PHG,F,F,FF,same,dt,2,Stable,fx,ux,0,fx,ux,fx_ux,4500,split apart,0,0.824,PHG,PHG,0
4/17/14,ug,dp1,oy,PHG,PHG,F,F,FF,same,dp,1,Stable,ug,oy,0,oy,ug,oy_ug,4350,stayed together,0,0.167,PHG,PHG,1
4/17/14,ur,dt2,tr,PHG,PHG,F,F,FF,same,dt,2,Stable,tr,ur,0,tr,ur,tr_ur,4470,split apart,0,0.199,PHG,PHG,0
4/22/14,oy,dn1,ob,PHG,PHG,F,F,FF,same,dn,1,Stable,oy,ob,0,ob,oy,ob_oy,4290,split apart,0.25,0.406,PHG,PHG,1
4/22/14,oy,dt2,ob,PHG,PHG,F,F,FF,same,dt,2,Stable,ob,oy,0,ob,oy,ob_oy,4290,split apart,0.25,0.406,PHG,PHG,0
4/22/14,ug,db2,ob,PHG,PHG,F,F,FF,same,db,2,Stable,ob,ug,0,ob,ug,ob_ug,4380,split apart,0,0.239,PHG,PHG,0
4/22/14,ug,dn2,dz,PHG,PHG,F,F,FF,same,dn,2,Stable,dz,ug,0,dz,ug,dz_ug,4440,stayed together,0,0.556,PHG,PHG,0
4/22/14,ug,dt2,dz,PHG,PHG,F,F,FF,same,dt,2,Stable,dz,ug,0,dz,ug,dz_ug,4440,stayed together,0,0.556,PHG,PHG,0
4/24/14,oo,dc1,un,PHG,PHG,F,F,FF,same,dc,1,Stable,oo,un,1,oo,un,oo_un,4395,split apart,0,0.547,PHG,PHG,1
4/24/14,ur,dn2,ob,PHG,PHG,F,F,FF,same,dn,2,Stable,ob,ur,0,ob,ur,ob_ur,4365,split apart,0,0.049,PHG,PHG,0
4/24/14,ux,db2,ob,PHG,PHG,F,F,FF,same,db,2,Stable,ob,ux,0,ob,ux,ob_ux,4410,split apart,0,0.436,PHG,PHG,0
4/30/14,oy,dp2,ob,PHG,PHG,F,F,FF,same,dp,2,Stable,ob,oy,0,ob,oy,ob_oy,4290,split apart,0.25,0.406,PHG,PHG,0
4/30/14,oy,dt2,oa,PHG,PHG,F,F,FF,same,dt,2,Stable,oa,oy,0,oa,oy,oa_oy,4290,split apart,0.5,0.639,PHG,PHG,0
4/30/14,ur,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,ur,0,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,0
5/1/14,oa,dc2,dz,PHG,PHG,F,F,FF,same,dc,2,Stable,dz,oa,1,dz,oa,dz_oa,4380,split apart,0,0.084,PHG,PHG,0
5/1/14,uk,dd2,uz,ENK,PHG,F,F,FF,different,dd,2,Stable,uz,uk,0,uk,uz,uk_uz,4290,never together,0.0625,0.246,PHG,ENK,0
5/2/14,qn,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,qn,0,qn,ua,qn_ua,4305,stayed together,0,0.441,ENK,ENK,0
5/2/14,ut,dp2,qn,ENK,ENK,F,F,FF,same,dp,2,Stable,qn,ut,0,qn,ut,qn_ut,4260,stayed together,0,0.376,ENK,ENK,0
5/2/14,ut,dt2,qn,ENK,ENK,F,F,FF,same,dt,2,Stable,qn,ut,0,qn,ut,qn_ut,4260,stayed together,0,0.376,ENK,ENK,0
5/3/14,ug,dp2,ty,PHG,PHG,F,F,FF,same,dp,2,Stable,ty,ug,0,ty,ug,ty_ug,4350,stayed together,0,0.202,PHG,PHG,0
5/3/14,ug,dt2,ty,PHG,PHG,F,F,FF,same,dt,2,Stable,ty,ug,0,ty,ug,ty_ug,4350,stayed together,0,0.202,PHG,PHG,0
5/7/14,dz,dt1,fd,PHG,PHG,F,F,FF,same,dt,1,Stable,dz,fd,0,dz,fd,dz_fd,4425,stayed together,0.125,0.141,PHG,PHG,1
5/8/14,qn,dc2,uv,ENK,ENK,F,F,FF,same,dc,2,Stable,uv,qn,1,qn,uv,qn_uv,4305,stayed together,0,0.263,ENK,ENK,0
5/8/14,qn,dd2,uv,ENK,ENK,F,F,FF,same,dd,2,Stable,uv,qn,0,qn,uv,qn_uv,4305,stayed together,0,0.263,ENK,ENK,0
5/8/14,ur,dd2,fd,PHG,PHG,F,F,FF,same,dd,2,Stable,fd,ur,0,fd,ur,fd_ur,4410,stayed together,0,0.410,PHG,PHG,0
5/9/14,oa,dt1,ug,PHG,PHG,F,F,FF,same,dt,1,Stable,oa,ug,0,oa,ug,oa_ug,4380,split apart,0,0.472,PHG,PHG,1
5/9/14,uj,dc2,oy,PHG,PHG,F,F,FF,same,dc,2,Stable,oy,uj,1,oy,uj,oy_uj,3000,stayed together,0,0.224,PHG,PHG,0
5/9/14,uz,dn2,fd,PHG,PHG,F,F,FF,same,dn,2,Stable,fd,uz,0,fd,uz,fd_uz,4485,stayed together,0,0.581,PHG,PHG,0
5/9/14,uz,dt2,fd,PHG,PHG,F,F,FF,same,dt,2,Stable,fd,uz,0,fd,uz,fd_uz,4485,stayed together,0,0.581,PHG,PHG,0
5/9/14,uz,dt2,fd,PHG,PHG,F,F,FF,same,dt,2,Stable,fd,uz,0,fd,uz,fd_uz,4485,stayed together,0,0.581,PHG,PHG,0
5/9/14,uz,dt2,uj,PHG,PHG,F,F,FF,same,dt,2,Stable,uj,uz,0,uj,uz,uj_uz,3105,stayed together,0.25,0.059,PHG,PHG,0
5/10/14,uj,dd2,dz,PHG,PHG,F,F,FF,same,dd,2,Stable,dz,uj,0,dz,uj,dz_uj,3045,stayed together,0,0.499,PHG,PHG,0
5/10/14,uj,dp2,un,PHG,PHG,F,F,FF,same,dp,2,Stable,un,uj,0,uj,un,uj_un,3015,stayed together,0,0.153,PHG,PHG,0
5/13/14,dz,dt1,fx,PHG,PHG,F,F,FF,same,dt,1,Stable,dz,fx,0,dz,fx,dz_fx,4470,stayed together,0,0.071,PHG,PHG,1
5/13/14,fx,dd1,oy,PHG,PHG,F,F,FF,same,dd,1,Stable,fx,oy,0,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,1
5/13/14,qp,dn2,ua,ENK,ENK,F,F,FF,same,dn,2,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,0
5/13/14,qp,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,0
5/13/14,un,dc2,dz,PHG,PHG,F,F,FF,same,dc,2,Stable,dz,un,1,dz,un,dz_un,4425,stayed together,0,0.652,PHG,PHG,0
5/14/14,uj,dt2,ty,PHG,PHG,F,F,FF,same,dt,2,Stable,ty,uj,0,ty,uj,ty_uj,2970,stayed together,0,0.145,PHG,PHG,0
5/14/14,un,dp2,ur,PHG,PHG,F,F,FF,same,dp,2,Stable,ur,un,0,un,ur,un_ur,4410,stayed together,0.25,0.383,PHG,PHG,0
5/14/14,ur,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,ur,0,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,0
5/15/14,bf,dc1,ur,PHG,PHG,F,F,FF,same,dc,1,Stable,bf,ur,1,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,1
5/16/14,by,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Stable,ua,by,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,0
5/16/14,fx,dd1,ux,PHG,PHG,F,F,FF,same,dd,1,Stable,fx,ux,0,fx,ux,fx_ux,4500,split apart,0,0.824,PHG,PHG,1
5/16/14,uj,dn2,fx,PHG,PHG,F,F,FF,same,dn,2,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
5/16/14,uj,dp2,fx,PHG,PHG,F,F,FF,same,dp,2,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
5/16/14,uj,dt2,fx,PHG,PHG,F,F,FF,same,dt,2,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
5/16/14,uj,dt2,fx,PHG,PHG,F,F,FF,same,dt,2,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
5/16/14,ut,dd1,uk,ENK,ENK,F,F,FF,same,dd,1,Stable,ut,uk,0,uk,ut,uk_ut,4125,stayed together,0.5,0.116,ENK,ENK,1
5/17/14,oy,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,oy,0,bf,oy,bf_oy,4350,stayed together,0,0.970,PHG,PHG,0
5/17/14,oy,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,oy,0,bf,oy,bf_oy,4350,stayed together,0,0.970,PHG,PHG,0
5/17/14,qn,dd2,uv,ENK,ENK,F,F,FF,same,dd,2,Stable,uv,qn,0,qn,uv,qn_uv,4305,stayed together,0,0.263,ENK,ENK,0
5/17/14,ug,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,oy,0,oy,ug,oy_ug,4350,stayed together,0,0.167,PHG,PHG,1
5/17/14,ug,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,oy,0,oy,ug,oy_ug,4350,stayed together,0,0.167,PHG,PHG,1
5/19/14,ux,dd2,oo,PHG,PHG,F,F,FF,same,dd,2,Stable,oo,ux,0,oo,ux,oo_ux,4440,split apart,0,0.648,PHG,PHG,0
5/20/14,fd,dd1,uz,PHG,PHG,F,F,FF,same,dd,1,Stable,fd,uz,0,fd,uz,fd_uz,4485,stayed together,0,0.581,PHG,PHG,1
5/20/14,ty,dt2,bf,PHG,PHG,F,F,FF,same,dt,2,Stable,bf,ty,0,bf,ty,bf_ty,4350,stayed together,0,0.601,PHG,PHG,0
5/20/14,ur,db1,un,PHG,PHG,F,F,FF,same,db,1,Stable,ur,un,0,un,ur,un_ur,4410,stayed together,0.25,0.383,PHG,PHG,1
5/20/14,ur,dd1,un,PHG,PHG,F,F,FF,same,dd,1,Stable,ur,un,0,un,ur,un_ur,4410,stayed together,0.25,0.383,PHG,PHG,1
5/20/14,ur,dp1,un,PHG,PHG,F,F,FF,same,dp,1,Stable,ur,un,0,un,ur,un_ur,4410,stayed together,0.25,0.383,PHG,PHG,1
5/22/14,ua,dd1,qp,ENK,ENK,F,F,FF,same,dd,1,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,1
5/23/14,ua,dd1,qp,ENK,ENK,F,F,FF,same,dd,1,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,1
5/24/14,tr,dd1,un,PHG,PHG,F,F,FF,same,dd,1,Stable,tr,un,0,tr,un,tr_un,4470,split apart,0,0.583,PHG,PHG,1
5/24/14,tr,dp1,un,PHG,PHG,F,F,FF,same,dp,1,Stable,tr,un,0,tr,un,tr_un,4470,split apart,0,0.583,PHG,PHG,1
5/24/14,ux,dd2,ob,PHG,PHG,F,F,FF,same,dd,2,Stable,ob,ux,0,ob,ux,ob_ux,4410,split apart,0,0.436,PHG,PHG,0
5/27/14,fd,dd1,ur,PHG,PHG,F,F,FF,same,dd,1,Stable,fd,ur,0,fd,ur,fd_ur,4410,stayed together,0,0.410,PHG,PHG,1
5/27/14,ob,dd2,fx,PHG,PHG,F,F,FF,same,dd,2,Stable,fx,ob,0,fx,ob,fx_ob,4410,split apart,0,0.388,PHG,PHG,0
5/27/14,ut,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,ut,0,ua,ut,ua_ut,4275,stayed together,0.25,0.817,ENK,ENK,0
5/29/14,uk,dt2,ur,ENK,PHG,F,F,FF,different,dt,2,Stable,ur,uk,0,uk,ur,uk_ur,4215,never together,0,0.418,PHG,ENK,0
5/30/14,bf,dd1,oo,PHG,PHG,F,F,FF,same,dd,1,Stable,bf,oo,0,bf,oo,bf_oo,4410,split apart,0,0.352,PHG,PHG,1
5/30/14,oa,dc1,un,PHG,PHG,F,F,FF,same,dc,1,Stable,oa,un,1,oa,un,oa_un,4365,split apart,0,0.568,PHG,PHG,1
5/30/14,oy,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,oy,0,bf,oy,bf_oy,4350,stayed together,0,0.970,PHG,PHG,0
5/30/14,oy,dn1,oo,PHG,PHG,F,F,FF,same,dn,1,Stable,oy,oo,0,oo,oy,oo_oy,4320,split apart,0,0.618,PHG,PHG,1
5/30/14,uj,dd2,ur,PHG,PHG,F,F,FF,same,dd,2,Stable,ur,uj,0,uj,ur,uj_ur,3045,stayed together,0.5,0.230,PHG,PHG,0
6/2/14,bf,dd1,oa,PHG,PHG,F,F,FF,same,dd,1,Stable,bf,oa,0,bf,oa,bf_oa,4380,split apart,0,0.331,PHG,PHG,1
6/2/14,bf,dd1,oo,PHG,PHG,F,F,FF,same,dd,1,Stable,bf,oo,0,bf,oo,bf_oo,4410,split apart,0,0.352,PHG,PHG,1
6/2/14,fx,dd2,bf,PHG,PHG,F,F,FF,same,dd,2,Stable,bf,fx,0,bf,fx,bf_fx,4470,stayed together,0,0.176,PHG,PHG,0
6/2/14,uz,dc1,ur,PHG,PHG,F,F,FF,same,dc,1,Stable,uz,ur,1,ur,uz,ur_uz,4485,stayed together,0.5,0.171,PHG,PHG,1
6/3/14,by,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,by,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,0
6/3/14,by,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Stable,ua,by,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,0
6/3/14,by,dt1,ua,ENK,ENK,F,F,FF,same,dt,1,Stable,by,ua,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,1
6/3/14,qp,dd1,qn,ENK,ENK,F,F,FF,same,dd,1,Stable,qp,qn,0,qn,qp,qn_qp,4215,stayed together,0.25,0.164,ENK,ENK,1
6/3/14,qp,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,0
6/3/14,qp,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,0
6/3/14,ut,dd2,by,ENK,ENK,F,F,FF,same,dd,2,Stable,by,ut,0,by,ut,by_ut,4200,stayed together,0,0.105,ENK,ENK,0
6/5/14,fd,dd1,ty,PHG,PHG,F,F,FF,same,dd,1,Stable,fd,ty,0,fd,ty,fd_ty,4335,stayed together,0,0.496,PHG,PHG,1
6/5/14,ob,dn1,ug,PHG,PHG,F,F,FF,same,dn,1,Stable,ob,ug,0,ob,ug,ob_ug,4380,split apart,0,0.239,PHG,PHG,1
6/5/14,ob,dt1,ug,PHG,PHG,F,F,FF,same,dt,1,Stable,ob,ug,0,ob,ug,ob_ug,4380,split apart,0,0.239,PHG,PHG,1
6/10/14,by,dn1,ux,ENK,PHG,F,F,FF,different,dn,1,Stable,by,ux,0,by,ux,by_ux,4335,stayed together,0,0.288,ENK,PHG,1
6/10/14,by,dp1,qc,ENK,ENK,F,F,FF,same,dp,1,Stable,by,qc,0,by,qc,by_qc,2145,stayed together,0.5,0.348,ENK,ENK,1
6/10/14,by,dt1,qc,ENK,ENK,F,F,FF,same,dt,1,Stable,by,qc,0,by,qc,by_qc,2145,stayed together,0.5,0.348,ENK,ENK,1
6/10/14,qp,dt2,qc,ENK,ENK,F,F,FF,same,dt,2,Stable,qc,qp,0,qc,qp,qc_qp,2175,stayed together,0.25,0.241,ENK,ENK,0
6/12/14,bf,dc1,ur,PHG,PHG,F,F,FF,same,dc,1,Stable,bf,ur,1,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,1
6/12/14,bf,dt1,ur,PHG,PHG,F,F,FF,same,dt,1,Stable,bf,ur,0,bf,ur,bf_ur,4425,stayed together,0,0.516,PHG,PHG,1
6/12/14,oa,dd1,oo,PHG,PHG,F,F,FF,same,dd,1,Stable,oa,oo,0,oa,oo,oa_oo,4350,stayed together,0,0.021,PHG,PHG,1
6/12/14,ug,db2,uz,PHG,PHG,F,F,FF,same,db,2,Stable,uz,ug,0,ug,uz,ug_uz,4500,stayed together,0.0625,0.116,PHG,PHG,0
6/12/14,ug,dt2,uz,PHG,PHG,F,F,FF,same,dt,2,Stable,uz,ug,0,ug,uz,ug_uz,4500,stayed together,0.0625,0.116,PHG,PHG,0
6/13/14,uj,dc2,bf,PHG,PHG,F,F,FF,same,dc,2,Stable,bf,uj,1,bf,uj,bf_uj,3030,stayed together,0,0.746,PHG,PHG,0
6/16/14,qc,dc1,ux,ENK,PHG,F,F,FF,different,dc,1,Stable,qc,ux,1,qc,ux,qc_ux,2175,stayed together,0,0.636,ENK,PHG,1
6/16/14,qc,dp1,ux,ENK,PHG,F,F,FF,different,dp,1,Stable,qc,ux,0,qc,ux,qc_ux,2175,stayed together,0,0.636,ENK,PHG,1
6/16/14,qc,dt1,ux,ENK,PHG,F,F,FF,different,dt,1,Stable,qc,ux,0,qc,ux,qc_ux,2175,stayed together,0,0.636,ENK,PHG,1
6/16/14,ty,dd1,oa,PHG,PHG,F,F,FF,same,dd,1,Stable,ty,oa,0,oa,ty,oa_ty,4290,split apart,0,0.270,PHG,PHG,1
6/16/14,uj,dp2,bf,PHG,PHG,F,F,FF,same,dp,2,Stable,bf,uj,0,bf,uj,bf_uj,3030,stayed together,0,0.746,PHG,PHG,0
6/16/14,uj,dt2,bf,PHG,PHG,F,F,FF,same,dt,2,Stable,bf,uj,0,bf,uj,bf_uj,3030,stayed together,0,0.746,PHG,PHG,0
6/17/14,oo,dd2,dz,PHG,PHG,F,F,FF,same,dd,2,Stable,dz,oo,0,dz,oo,dz_oo,4410,split apart,0,0.105,PHG,PHG,0
6/17/14,oo,dp1,ur,PHG,PHG,F,F,FF,same,dp,1,Stable,oo,ur,0,oo,ur,oo_ur,4395,split apart,0,0.164,PHG,PHG,1
6/17/14,oo,dt1,ur,PHG,PHG,F,F,FF,same,dt,1,Stable,oo,ur,0,oo,ur,oo_ur,4395,split apart,0,0.164,PHG,PHG,1
